Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;32;32;68;0;3;1;474,789199999999;1555;148;284;348;2;52;
;32;32;68;0;4;1;793,152999999991;1242;220;415;398;4;48;
;32;32;70;0;0;1;5019,7206;1538;355;703;643;6;48;
;32;32;70;0;1;0;10000,8746;-2;322;584;605;3;-1;
;32;32;70;0;2;0;10000,7743;-1;187;365;436;-1;-1;
;32;32;70;0;3;1;838,091599999985;1529;241;452;461;3;49;
;32;32;70;0;4;1;397,434699999983;1222;75;143;181;1;42;
;32;32;72;0;0;1;529,747700000007;1537;144;285;326;2;58;
;32;32;72;0;1;1;4120,33160000001;1580;638;1154;1055;7;48;
;32;32;72;0;2;1;706,345000000001;1617;164;296;393;4;47;
;32;32;72;0;3;1;50,7378000000026;1560;3;4;65;0;48;
;32;32;72;0;4;1;5665,8823;1563;527;935;829;5;46;
;32;32;74;0;0;1;716,519;1647;85;158;207;1;53;
;32;32;74;0;1;0;10000,855;-2;307;584;604;4;-1;
;32;32;74;0;2;1;150,893000000011;1502;34;61;113;1;53;
;32;32;74;0;3;1;926,184899999993;1504;140;276;330;3;47;
;32;32;74;0;4;0;10000,8393;-1;284;547;606;-1;-1;
;32;32;76;0;0;0;10003,4943;-2;442;731;832;2;-1;
;32;32;76;0;1;1;1926,51680000001;1634;263;483;512;3;53;
;32;32;76;0;2;1;2188,69160000002;1821;384;757;761;5;43;
;32;32;76;0;3;1;2286,62580000001;1588;186;348;382;5;46;
;32;32;76;0;4;1;2110,49660000001;1817;394;685;688;4;55;
;32;32;78;0;0;1;99,2663999999932;1672;24;43;98;3;44;
;32;32;78;0;1;1;1903,14059999998;1636;388;738;688;6;48;
;32;32;78;0;2;0;10000,8875;-2;555;1064;1122;6;-1;
;32;32;78;0;3;1;2492,0564;1779;422;782;703;4;46;
;32;32;78;0;4;1;605,025900000008;1636;127;197;277;5;50;
;32;32;80;0;0;1;2365,21900000004;1644;247;425;474;5;51;
;32;32;80;0;1;1;967,622900000017;1689;158;200;350;5;53;
;32;32;80;0;2;1;568,842199999955;1562;161;298;352;5;41;
;32;32;80;0;3;1;540,571599999967;1770;97;180;256;2;51;
